index,english,garo,category,notes,verification_tag,flags
5826,return,i·ang·pil·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5827,return,i·ba·pil·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5828,return,pil·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5831,revolve,go·re·a,uncategorized,UNVERIFIED/HIGH v:wil-wil-a,VERIFIED/HIGH,DUPLICATE_KEY
5832,revolve,wil·wil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5834,rice and curry,mi·sam,food,UNVERIFIED/HIGH v:mi-si-sam-si,VERIFIED/HIGH,DUPLICATE_KEY
5835,rice and curry,mi·si·sam·si,food,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5839,rice seedling,jal·a,food,UNVERIFIED/HIGH v:ro-a,VERIFIED/HIGH,DUPLICATE_KEY
5840,rice seedling,ro·a,food,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5848,ring for finger,ang·gut,phrases,UNVERIFIED/HIGH v:jak-si-tam,VERIFIED/HIGH,DUPLICATE_KEY
5849,ring for finger,jak·si·tam,phrases,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5851,ripe,bri·a,uncategorized,UNVERIFIED/HIGH v:min-a / nang-chek-chek-a,VERIFIED/HIGH,DUPLICATE_KEY
5852,ripe,min·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5853,ripe,nang·chek·chek·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5854,rise,cha·a,uncategorized,UNVERIFIED/HIGH v:cha-sri-sra-a / na-a,VERIFIED/HIGH,DUPLICATE_KEY
5855,rise,cha·sri·sra·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5856,rise,na·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5858,roar,am·a,uncategorized,UNVERIFIED/HIGH v:ran-a,VERIFIED/HIGH,DUPLICATE_KEY
5859,roar,ran·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5861,rock,ring·reng·a,uncategorized,UNVERIFIED/HIGH v:rong·-te,VERIFIED/HIGH,DUPLICATE_KEY
5862,rock,rong·te,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5864,roll up,dol·a,uncategorized,UNVERIFIED/HIGH v:tol·-a,VERIFIED/HIGH,DUPLICATE_KEY
5865,roll up,tol·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5868,root,ja·dil,uncategorized,UNVERIFIED/HIGH v:ring-gil-a,VERIFIED/HIGH,DUPLICATE_KEY
5869,root,ring·gil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5872,rotten,bo·ol·a,uncategorized,UNVERIFIED/HIGH v:kal-ting-a / so-brok-a,VERIFIED/HIGH,DUPLICATE_KEY
5873,rotten,kal·ting·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5874,rotten,so·brok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5875,round,da·wil·a,uncategorized,UNVERIFIED/HIGH v:-tom- / gul-gul-a / tam·-bing-a,VERIFIED/HIGH,DUPLICATE_KEY
5876,round,·tom·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5877,round,gul·gul·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5878,round,tam·bing·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5881,rub,nong·a,uncategorized,UNVERIFIED/HIGH v:rim·-rok-a / rip-a,VERIFIED/HIGH,DUPLICATE_KEY
5882,rub,rim·rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5883,rub,rip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5887,run away,kat·a,uncategorized,UNVERIFIED/HIGH v:kat-sit-tap-a,VERIFIED/HIGH,DUPLICATE_KEY
5888,run away,kat·sit·tap·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5890,rust,chi·rin·ik,uncategorized,UNVERIFIED/HIGH v:sil-git-chak,VERIFIED/HIGH,DUPLICATE_KEY
5891,rust,sil·git·chak,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5893,sal tree,bol·sal,uncategorized,UNVERIFIED/HIGH v:go-ja-ri,VERIFIED/HIGH,DUPLICATE_KEY
5894,sal tree,go·ja·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5896,same,ap·san,uncategorized,UNVERIFIED/HIGH v:bai-bai / dam-san,VERIFIED/HIGH,DUPLICATE_KEY
5897,same,bai·bai,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5898,same,dam·san,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5899,sandal,ja·kop,uncategorized,UNVERIFIED/HIGH v:sen-dil,VERIFIED/HIGH,DUPLICATE_KEY
5900,sandal,sen·dil,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5901,sap,bit·chi,uncategorized,UNVERIFIED/HIGH v:sek-ki,VERIFIED/HIGH,DUPLICATE_KEY
5902,sap,sek·ki,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5909,say,a·gan·a,uncategorized,UNVERIFIED/HIGH v:in-a,VERIFIED/HIGH,DUPLICATE_KEY
5910,say,in·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5913,scatter,go·pri·pra·a,uncategorized,UNVERIFIED/HIGH v:go-sri-sra-a,VERIFIED/HIGH,DUPLICATE_KEY
5914,scatter,go·sri·sra·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5918,scold,ka·cha·a,uncategorized,UNVERIFIED/HIGH v:sa-wi-a,VERIFIED/HIGH,DUPLICATE_KEY
5919,scold,sa·wi·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5920,scoop,bak·wak·a,uncategorized,UNVERIFIED/HIGH v:sat-a / sat-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
5921,scoop,sat·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5922,scoop,sat·pak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5924,scrape,bak·rok·a,uncategorized,UNVERIFIED/HIGH v:dang-rok-a / not-a / rok-a,VERIFIED/HIGH,DUPLICATE_KEY
5925,scrape,dang·rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5926,scrape,not·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5927,scrape,rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5929,scratch,brik·a,uncategorized,UNVERIFIED/HIGH v:bu-chrak-a / ku·-ak-a / mat-chrit-a,VERIFIED/HIGH,DUPLICATE_KEY
5930,scratch,bu·chrak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5931,scratch,ku·ak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5932,scratch,mat·chrit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5938,search,nem·a,uncategorized,UNVERIFIED/HIGH v:san-di-a,VERIFIED/HIGH,DUPLICATE_KEY
5939,search,san·di·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5940,seat,chiit,uncategorized,UNVERIFIED/HIGH v:siit,VERIFIED/HIGH,DUPLICATE_KEY
5941,seat,siit,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5943,secretly,srok,uncategorized,UNVERIFIED/HIGH v:tim-e tim-e,VERIFIED/HIGH,DUPLICATE_KEY
5944,secretly,tim·e tim·e,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5957,separate,al·a·da,uncategorized,UNVERIFIED/HIGH v:gi-sil-a,VERIFIED/HIGH,DUPLICATE_KEY
5958,separate,gi·sil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5959,serve,chin·a,uncategorized,UNVERIFIED/HIGH v:sa-a,VERIFIED/HIGH,DUPLICATE_KEY
5960,serve,sa·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5961,serving,mi·dap,uncategorized,UNVERIFIED/HIGH v:mi-pal / sam-dap,VERIFIED/HIGH,DUPLICATE_KEY
5962,serving,mi·pal,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5963,serving,sam·dap,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5969,settle,song·dong·a,uncategorized,UNVERIFIED/HIGH v:wat-a,VERIFIED/HIGH,DUPLICATE_KEY
5970,settle,wat·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5973,settlement,mi·mang·sa,uncategorized,UNVERIFIED/HIGH v:song-nok,VERIFIED/HIGH,DUPLICATE_KEY
5974,settlement,song·nok,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5976,sexual relations,ju·a,uncategorized,UNVERIFIED/HIGH v:to-re-a,VERIFIED/HIGH,DUPLICATE_KEY
5977,sexual relations,to·re·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5979,shabby,gol·ki,uncategorized,UNVERIFIED/HIGH v:ken-ta-a,VERIFIED/HIGH,DUPLICATE_KEY
5980,shabby,ken·ta·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5985,shake head,na·reng·reng·a,uncategorized,UNVERIFIED/HIGH v:rong-reng-a,VERIFIED/HIGH,DUPLICATE_KEY
5986,shake head,rong·reng·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5988,share,bak,uncategorized,UNVERIFIED/HIGH v:su-al-a,VERIFIED/HIGH,DUPLICATE_KEY
5989,share,su·al·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5992,sharpen,hul·a,uncategorized,UNVERIFIED/HIGH v:wil·-a,VERIFIED/HIGH,DUPLICATE_KEY
5993,sharpen,wil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5994,shave,rok·a,uncategorized,UNVERIFIED/HIGH v:srik-a,VERIFIED/HIGH,DUPLICATE_KEY
5995,shave,srik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5997,sheep,be·ra,animals,UNVERIFIED/HIGH v:do·omok-me-ra,VERIFIED/HIGH,DUPLICATE_KEY
5998,sheep,do·omok·me·ra,animals,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
5999,shell,a·kam·pi,uncategorized,UNVERIFIED/HIGH v:bi-kil-ap / bi-king,VERIFIED/HIGH,DUPLICATE_KEY
6000,shell,bi·kil·ap,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6001,shell,bi·king,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6005,shine,ching·a,uncategorized,UNVERIFIED/HIGH v:chret dak-a / jing·-jang-a / net-a,VERIFIED/HIGH,DUPLICATE_KEY
6006,shine,chret dak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6007,shine,jing·jang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6008,shine,net·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6010,shiver,han·sim·mo·a,uncategorized,UNVERIFIED/HIGH v:tep-tep-a / til·-til·-a,VERIFIED/HIGH,DUPLICATE_KEY
6011,shiver,tep·tep·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6012,shiver,til·til·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6016,short cut,i·tong·tang·a,uncategorized,UNVERIFIED/HIGH v:re·-tong-tang-a,VERIFIED/HIGH,DUPLICATE_KEY
6017,short cut,re·tong·tang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6020,shortened,tong·kap·a,uncategorized,UNVERIFIED/HIGH v:-kim-bak-,VERIFIED/HIGH,DUPLICATE_KEY
6021,shortened,·kim·bak·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6023,shout,chrik·a,uncategorized,UNVERIFIED/HIGH v:ku·-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
6024,shout,ku·rak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6025,shove,nel·a,uncategorized,UNVERIFIED/HIGH v:sik-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
6026,shove,sik·pak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6027,show how,dak·dil·a,uncategorized,UNVERIFIED/HIGH v:dil-a,VERIFIED/HIGH,DUPLICATE_KEY
6028,show how,dil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6029,show off,ra·si·ra·wak dak·a,uncategorized,UNVERIFIED/HIGH v:rai-song-pa / seng·-nik-a,VERIFIED/HIGH,DUPLICATE_KEY
6030,show off,rai·song·pa,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6031,show off,seng·nik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6052,sister-in-law,no·sa·ri,uncategorized,UNVERIFIED/HIGH v:sa-ri,VERIFIED/HIGH,DUPLICATE_KEY
6053,sister-in-law,sa·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6055,sisters,a·bi·a·no,uncategorized,UNVERIFIED/HIGH v:a-bi-sa ma·-drang,VERIFIED/HIGH,DUPLICATE_KEY
6056,sisters,a·bi·sa ma·drang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6057,site,bi·ta,uncategorized,UNVERIFIED/HIGH v:ha·-dam / nok-kap,VERIFIED/HIGH,DUPLICATE_KEY
6058,site,ha·dam,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6059,site,nok·kap,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6062,skirt,dok·ban·da,uncategorized,UNVERIFIED/HIGH v:re·-king,VERIFIED/HIGH,DUPLICATE_KEY
6063,skirt,re·king,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6069,slices,sri·a,uncategorized,UNVERIFIED/HIGH v:gil-,VERIFIED/HIGH,DUPLICATE_KEY
6070,slices,gil·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6076,slope,ha·chik,uncategorized,UNVERIFIED/HIGH v:ra-ma a·-sol-sol,VERIFIED/HIGH,DUPLICATE_KEY
6077,slope,ra·ma a·sol·sol,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6080,slurp,ring·srip·a,uncategorized,UNVERIFIED/HIGH v:sal-srip-a,VERIFIED/HIGH,DUPLICATE_KEY
6081,slurp,sal·srip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6082,smacking,jik·jik·a,uncategorized,UNVERIFIED/HIGH v:ku·-dim-a,VERIFIED/HIGH,DUPLICATE_KEY
6083,smacking,ku·dim·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6085,smear,nong·a,uncategorized,UNVERIFIED/HIGH v:rep-pi-a,VERIFIED/HIGH,DUPLICATE_KEY
6086,smear,rep·pi·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6087,smear on,pa·a,uncategorized,UNVERIFIED/HIGH v:sit-a,VERIFIED/HIGH,DUPLICATE_KEY
6088,smear on,sit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6093,smoke,ring·a,uncategorized,UNVERIFIED/HIGH v:tip-a / wal·-ku / wal·-ku-a,VERIFIED/HIGH,DUPLICATE_KEY
6094,smoke,tip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6095,smoke,wal·ku,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6096,smoke,wal·ku·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6099,snail,a·pu,animals,UNVERIFIED/HIGH v:chot-chru / spru,VERIFIED/HIGH,DUPLICATE_KEY
6100,snail,chot·chru,animals,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6101,snail,spru,animals,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6102,snare,a·grip,uncategorized,UNVERIFIED/HIGH v:ja·-gra,VERIFIED/HIGH,DUPLICATE_KEY
6103,snare,ja·gra,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6104,sniff,sal·srip·a,uncategorized,UNVERIFIED/HIGH v:sim-il-ot-a,VERIFIED/HIGH,DUPLICATE_KEY
6105,sniff,sim·il·ot·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6109,snot,ging,uncategorized,UNVERIFIED/HIGH v:ging-ki,VERIFIED/HIGH,DUPLICATE_KEY
6110,snot,ging·ki,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6113,so so,a·da·ma·da,uncategorized,UNVERIFIED/HIGH v:al-a-mal-a,VERIFIED/HIGH,DUPLICATE_KEY
6114,so so,al·a·mal·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6115,soak,jim·a,uncategorized,UNVERIFIED/HIGH v:sim·-a,VERIFIED/HIGH,DUPLICATE_KEY
6116,soak,sim·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6120,soil,ha·,uncategorized,UNVERIFIED/HIGH v:ha·-mang,VERIFIED/HIGH,DUPLICATE_KEY
6121,soil,ha·mang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6122,soiled,ma·bak·a,uncategorized,UNVERIFIED/HIGH v:re-wa-a,VERIFIED/HIGH,DUPLICATE_KEY
6123,soiled,re·wa·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6127,son-in-law,cha·wa·ri,uncategorized,UNVERIFIED/HIGH v:ja-mai,VERIFIED/HIGH,DUPLICATE_KEY
6128,son-in-law,ja·mai,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6129,song,a·je·a,uncategorized,UNVERIFIED/HIGH v:gan / giit,VERIFIED/HIGH,DUPLICATE_KEY
6130,song,gan,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6131,song,giit,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6133,soothe,mal·mok·a,uncategorized,UNVERIFIED/HIGH v:rim·-rok-a,VERIFIED/HIGH,DUPLICATE_KEY
6134,soothe,rim·rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6135,sore,hang·ki·sa·a,uncategorized,UNVERIFIED/HIGH v:pa-ri,VERIFIED/HIGH,DUPLICATE_KEY
6136,sore,pa·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6145,spear,jat·ta,uncategorized,UNVERIFIED/HIGH v:su·-a,VERIFIED/HIGH,DUPLICATE_KEY
6146,spear,su·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6155,spit,be·el·e gal·a,uncategorized,UNVERIFIED/HIGH v:bre-a / hak-a / stu-a,VERIFIED/HIGH,DUPLICATE_KEY
6156,spit,bre·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6157,spit,hak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6158,spit,stu·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6160,split,bret·a,uncategorized,UNVERIFIED/HIGH v:chit-a / chrit-a / den·-ku-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
6161,split,chit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6162,split,chrit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6163,split,den·ku·rak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6164,split bamboo,wa·si,uncategorized,UNVERIFIED/HIGH v:wa·-si-ri,VERIFIED/HIGH,DUPLICATE_KEY
6165,split bamboo,wa·si·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6166,spoiled,re·wa·se·wa,uncategorized,UNVERIFIED/HIGH v:-brok- / sim-a,VERIFIED/HIGH,DUPLICATE_KEY
6167,spoiled,·brok·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6168,spoiled,sim·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6170,spotted,re·wa·a,uncategorized,UNVERIFIED/HIGH v:tok-a,VERIFIED/HIGH,DUPLICATE_KEY
6171,spotted,tok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6173,spring,chi·ga,uncategorized,UNVERIFIED/HIGH v:chi-mik,VERIFIED/HIGH,DUPLICATE_KEY
6174,spring,chi·mik,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6176,sprout,cha·a,uncategorized,UNVERIFIED/HIGH v:chong·-a / kol-om,VERIFIED/HIGH,DUPLICATE_KEY
6177,sprout,chong·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6178,sprout,kol·om,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6180,squash,ak·ka·ru,uncategorized,UNVERIFIED/HIGH v:-min-ek- / go-min-da / lau,VERIFIED/HIGH,DUPLICATE_KEY
6181,squash,·min·ek·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6182,squash,go·min·da,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6183,squash,lau,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6189,squirm,deng·deng·a,uncategorized,UNVERIFIED/HIGH v:ga·-git-ik-a / git-ik-a,VERIFIED/HIGH,DUPLICATE_KEY
6190,squirm,ga·git·ik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6191,squirm,git·ik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6203,stay,dong·chak·a,travel,UNVERIFIED/HIGH v:dong-dang-a,VERIFIED/HIGH,DUPLICATE_KEY
6204,stay,dong·dang·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6206,steal,chau·a,uncategorized,UNVERIFIED/HIGH v:chol-a,VERIFIED/HIGH,DUPLICATE_KEY
6207,steal,chol·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6208,stem,bi·bak,uncategorized,UNVERIFIED/HIGH v:bi-pan-tu / ga·-gong,VERIFIED/HIGH,DUPLICATE_KEY
6209,stem,bi·pan·tu,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6210,stem,ga·gong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6211,step,ga·a,uncategorized,UNVERIFIED/HIGH v:ga·-tim-ra,VERIFIED/HIGH,DUPLICATE_KEY
6212,step,ga·tim·ra,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6214,steps,ja·ti,uncategorized,UNVERIFIED/HIGH v:teng·-,VERIFIED/HIGH,DUPLICATE_KEY
6215,steps,teng·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6216,stick,bol·gan·tong,uncategorized,UNVERIFIED/HIGH v:bol-tong / gan-tong / gol·-,VERIFIED/HIGH,DUPLICATE_KEY
6217,stick,bol·tong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6218,stick,gan·tong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6219,stick,gol·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6221,sticky,ma·skap·a,uncategorized,UNVERIFIED/HIGH v:sit-tap-a,VERIFIED/HIGH,DUPLICATE_KEY
6222,sticky,sit·tap·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6223,sticky rice,mi·mil,food,UNVERIFIED/HIGH v:mi-mit-im,VERIFIED/HIGH,DUPLICATE_KEY
6224,sticky rice,mi·mit·im,food,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6234,stool,ham·pok,uncategorized,UNVERIFIED/HIGH v:mo-ra / tul,VERIFIED/HIGH,DUPLICATE_KEY
6235,stool,mo·ra,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
6236,stool,tul,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
